update,reward,rate,terminal_time_min,steps,episodes,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
4,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
5,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
6,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
7,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
8,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
9,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
10,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
11,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
12,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
13,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
14,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
15,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
16,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
17,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
18,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
19,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
20,nan,nan,nan,nan,0,74,10,0.25,0.5,5,5,6,6.0
1,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
2,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
3,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
4,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
5,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
6,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
7,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
8,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
9,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
10,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
11,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
12,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
13,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
14,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
15,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
16,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
17,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
18,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
19,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
20,nan,nan,nan,nan,0,75,10,0.25,0.67,5,5,6,5.5
1,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
2,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
3,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
4,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
5,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
6,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
7,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
8,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
9,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
10,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
11,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
12,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
13,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
14,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
15,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
16,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
17,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
18,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
19,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
20,nan,nan,nan,nan,0,76,10,0.25,0.67,5,5,6,6.0
1,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
2,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
3,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
4,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
5,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
6,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
7,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
8,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
9,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
10,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
11,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
12,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
13,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
14,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
15,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
16,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
17,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
18,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
19,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
20,nan,nan,nan,nan,0,77,10,0.25,0.83,5,5,6,5.5
1,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
2,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
3,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
4,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
5,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
6,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
7,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
8,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
9,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
10,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
11,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
12,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
13,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
14,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
15,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
16,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
17,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
18,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
19,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
20,nan,nan,nan,nan,0,78,10,0.25,0.83,5,5,6,6.0
1,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
2,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
3,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
4,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
5,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
6,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
7,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
8,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
9,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
10,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
11,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
12,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
13,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
14,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
15,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
16,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
17,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
18,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
19,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
20,nan,nan,nan,nan,0,79,10,0.25,1,5,5,6,5.5
1,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
2,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
3,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
4,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
5,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
6,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
7,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
8,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
9,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
10,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
11,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
12,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
13,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
14,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
15,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
16,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
17,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
18,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
19,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
20,nan,nan,nan,nan,0,80,10,0.25,1,5,5,6,6.0
1,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
2,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
3,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
4,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
5,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
6,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
7,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
8,203.59795,0.10363856,1964.5,3929.0,1,81,10,0.3,0.33,5,5,6,5.5
9,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
10,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
11,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
12,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
13,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
14,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
15,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
16,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
17,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
18,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
19,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
20,nan,nan,nan,nan,0,81,10,0.3,0.33,5,5,6,5.5
1,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
2,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
3,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
4,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
5,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
6,183.97174,0.10937678,1682.0,3364.0,1,82,10,0.3,0.33,5,5,6,6.0
7,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
8,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
9,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
10,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
11,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
12,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
13,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
14,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
15,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
16,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
17,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
18,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
19,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
20,nan,nan,nan,nan,0,82,10,0.3,0.33,5,5,6,6.0
1,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
2,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
3,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
4,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
5,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
6,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
7,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
8,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
9,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
10,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
11,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
12,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
13,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
14,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
15,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
16,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
17,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
18,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
19,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
20,nan,nan,nan,nan,0,83,10,0.3,0.5,5,5,6,5.5
1,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
2,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
3,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
4,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
5,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
6,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
7,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
8,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
9,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
10,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
11,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
12,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
13,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
14,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
15,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
16,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
17,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
18,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
19,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
20,nan,nan,nan,nan,0,84,10,0.3,0.5,5,5,6,6.0
1,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
2,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
3,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
4,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
5,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
6,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
7,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
8,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
9,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
10,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
11,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
12,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
13,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
14,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
15,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
16,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
17,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
18,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
19,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
20,nan,nan,nan,nan,0,85,10,0.3,0.67,5,5,6,5.5
1,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
2,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
3,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
4,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
5,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
6,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
7,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
8,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
9,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
10,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
11,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
12,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
13,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
14,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
15,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
16,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
17,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
18,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
19,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
20,nan,nan,nan,nan,0,86,10,0.3,0.67,5,5,6,6.0
1,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
2,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
3,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
4,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
5,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
6,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
7,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
8,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
9,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
10,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
11,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
12,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
13,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
14,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
15,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
16,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
17,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
18,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
19,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
20,nan,nan,nan,nan,0,87,10,0.3,0.83,5,5,6,5.5
1,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
2,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
3,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
4,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
5,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
6,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
7,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
8,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
9,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
10,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
11,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
12,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
13,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
14,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
15,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
16,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
17,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
18,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
19,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
20,nan,nan,nan,nan,0,88,10,0.3,0.83,5,5,6,6.0
1,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
2,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
3,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
4,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
5,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
6,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
7,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
8,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
9,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
10,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
11,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
12,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
13,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
14,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
15,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
16,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
17,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
18,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
19,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
20,nan,nan,nan,nan,0,89,10,0.3,1,5,5,6,5.5
1,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
2,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
3,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
4,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
5,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
6,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
7,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
8,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
9,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
10,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
11,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
12,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
13,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
14,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
15,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
16,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
17,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
18,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
19,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
20,nan,nan,nan,nan,0,90,10,0.3,1,5,5,6,6.0
1,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
2,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
3,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
4,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
5,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
6,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
7,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
8,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
9,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
10,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
11,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
12,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
13,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
14,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
15,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
16,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
17,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
18,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
19,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
20,nan,nan,nan,nan,0,91,20,0.2,0.33,5,5,6,5.5
1,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
2,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
3,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
4,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
5,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
6,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
7,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
8,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
9,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
10,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
11,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
12,nan,nan,nan,nan,0,92,20,0.2,0.33,5,5,6,6.0
